INFO - xla_bridge.py - 2025-01-29 13:55:15,168 - Unable to initialize backend 'cuda': 
INFO - xla_bridge.py - 2025-01-29 13:55:15,170 - Unable to initialize backend 'rocm': module 'jaxlib.xla_extension' has no attribute 'GpuAllocatorConfig'
INFO - xla_bridge.py - 2025-01-29 13:55:15,209 - Unable to initialize backend 'tpu': INTERNAL: Failed to open libtpu.so: libtpu.so: cannot open shared object file: No such file or directory
INFO - checkpoints.py - 2025-01-29 13:55:17,040 - Restoring orbax checkpoint from /home/komodo/Documents/uni/thesis/score_sde/checkpoints-meta/checkpoint_15
INFO - checkpointer.py - 2025-01-29 13:55:17,045 - Restoring item from /home/komodo/Documents/uni/thesis/score_sde/checkpoints-meta/checkpoint_15.
INFO - run_lib.py - 2025-01-29 13:56:41,733 - step: 176900, training_loss: 3.17739e-01
INFO - run_lib.py - 2025-01-29 13:56:41,740 - step: 176900, eval_loss: 3.02437e-01
INFO - run_lib.py - 2025-01-29 13:56:41,816 - step: 176950, training_loss: 2.88765e-01
INFO - run_lib.py - 2025-01-29 13:56:41,903 - step: 177000, training_loss: 3.25129e-01
INFO - run_lib.py - 2025-01-29 13:56:41,909 - step: 177000, eval_loss: 2.65199e-01
INFO - run_lib.py - 2025-01-29 13:56:41,986 - step: 177050, training_loss: 2.52981e-01
INFO - run_lib.py - 2025-01-29 13:56:42,060 - step: 177100, training_loss: 2.98367e-01
INFO - run_lib.py - 2025-01-29 13:56:42,066 - step: 177100, eval_loss: 3.21757e-01
INFO - run_lib.py - 2025-01-29 13:56:42,137 - step: 177150, training_loss: 3.10295e-01
INFO - run_lib.py - 2025-01-29 13:56:42,214 - step: 177200, training_loss: 3.17288e-01
INFO - run_lib.py - 2025-01-29 13:56:42,219 - step: 177200, eval_loss: 3.58470e-01
INFO - run_lib.py - 2025-01-29 13:56:42,295 - step: 177250, training_loss: 3.33323e-01
INFO - run_lib.py - 2025-01-29 13:56:42,370 - step: 177300, training_loss: 3.36795e-01
INFO - run_lib.py - 2025-01-29 13:56:42,376 - step: 177300, eval_loss: 3.32371e-01
INFO - run_lib.py - 2025-01-29 13:56:42,481 - step: 177350, training_loss: 3.65872e-01
INFO - run_lib.py - 2025-01-29 13:56:42,560 - step: 177400, training_loss: 3.68864e-01
INFO - run_lib.py - 2025-01-29 13:56:42,566 - step: 177400, eval_loss: 3.67626e-01
INFO - run_lib.py - 2025-01-29 13:56:42,647 - step: 177450, training_loss: 3.05418e-01
INFO - run_lib.py - 2025-01-29 13:56:42,728 - step: 177500, training_loss: 3.41142e-01
INFO - run_lib.py - 2025-01-29 13:56:42,734 - step: 177500, eval_loss: 3.37805e-01
INFO - run_lib.py - 2025-01-29 13:56:42,813 - step: 177550, training_loss: 2.96758e-01
INFO - run_lib.py - 2025-01-29 13:56:42,900 - step: 177600, training_loss: 3.42375e-01
INFO - run_lib.py - 2025-01-29 13:56:42,906 - step: 177600, eval_loss: 3.38048e-01
INFO - run_lib.py - 2025-01-29 13:56:42,989 - step: 177650, training_loss: 3.47420e-01
INFO - run_lib.py - 2025-01-29 13:56:43,079 - step: 177700, training_loss: 3.54433e-01
INFO - run_lib.py - 2025-01-29 13:56:43,085 - step: 177700, eval_loss: 3.42765e-01
INFO - run_lib.py - 2025-01-29 13:56:43,176 - step: 177750, training_loss: 2.92511e-01
INFO - run_lib.py - 2025-01-29 13:56:43,273 - step: 177800, training_loss: 3.01326e-01
INFO - run_lib.py - 2025-01-29 13:56:43,280 - step: 177800, eval_loss: 3.03442e-01
INFO - run_lib.py - 2025-01-29 13:56:43,359 - step: 177850, training_loss: 3.38141e-01
INFO - run_lib.py - 2025-01-29 13:56:43,438 - step: 177900, training_loss: 2.67975e-01
INFO - run_lib.py - 2025-01-29 13:56:43,444 - step: 177900, eval_loss: 3.19429e-01
INFO - run_lib.py - 2025-01-29 13:56:43,521 - step: 177950, training_loss: 3.10064e-01
INFO - run_lib.py - 2025-01-29 13:56:43,595 - step: 178000, training_loss: 2.86767e-01
INFO - run_lib.py - 2025-01-29 13:56:43,602 - step: 178000, eval_loss: 2.85824e-01
INFO - run_lib.py - 2025-01-29 13:56:43,680 - step: 178050, training_loss: 3.44947e-01
INFO - run_lib.py - 2025-01-29 13:56:43,750 - step: 178100, training_loss: 3.25182e-01
INFO - run_lib.py - 2025-01-29 13:56:43,758 - step: 178100, eval_loss: 3.13492e-01
INFO - run_lib.py - 2025-01-29 13:56:43,834 - step: 178150, training_loss: 2.96518e-01
INFO - run_lib.py - 2025-01-29 13:56:43,910 - step: 178200, training_loss: 3.05195e-01
INFO - run_lib.py - 2025-01-29 13:56:43,915 - step: 178200, eval_loss: 3.35959e-01
INFO - run_lib.py - 2025-01-29 13:56:43,989 - step: 178250, training_loss: 2.96203e-01
INFO - run_lib.py - 2025-01-29 13:56:44,063 - step: 178300, training_loss: 3.18923e-01
INFO - run_lib.py - 2025-01-29 13:56:44,069 - step: 178300, eval_loss: 3.20680e-01
INFO - run_lib.py - 2025-01-29 13:56:44,153 - step: 178350, training_loss: 3.02380e-01
INFO - run_lib.py - 2025-01-29 13:56:44,244 - step: 178400, training_loss: 3.35710e-01
INFO - run_lib.py - 2025-01-29 13:56:44,250 - step: 178400, eval_loss: 3.14667e-01
INFO - run_lib.py - 2025-01-29 13:56:44,333 - step: 178450, training_loss: 2.81758e-01
INFO - run_lib.py - 2025-01-29 13:56:44,412 - step: 178500, training_loss: 2.91162e-01
INFO - run_lib.py - 2025-01-29 13:56:44,418 - step: 178500, eval_loss: 3.13415e-01
INFO - run_lib.py - 2025-01-29 13:56:44,528 - step: 178550, training_loss: 2.63222e-01
INFO - run_lib.py - 2025-01-29 13:56:44,609 - step: 178600, training_loss: 3.14612e-01
INFO - run_lib.py - 2025-01-29 13:56:44,616 - step: 178600, eval_loss: 2.96166e-01
INFO - run_lib.py - 2025-01-29 13:56:44,693 - step: 178650, training_loss: 3.14260e-01
INFO - run_lib.py - 2025-01-29 13:56:44,776 - step: 178700, training_loss: 3.78553e-01
INFO - run_lib.py - 2025-01-29 13:56:44,783 - step: 178700, eval_loss: 3.55761e-01
INFO - run_lib.py - 2025-01-29 13:56:44,864 - step: 178750, training_loss: 3.54667e-01
INFO - run_lib.py - 2025-01-29 13:56:44,947 - step: 178800, training_loss: 3.16170e-01
INFO - run_lib.py - 2025-01-29 13:56:44,953 - step: 178800, eval_loss: 3.11520e-01
INFO - run_lib.py - 2025-01-29 13:56:45,041 - step: 178850, training_loss: 3.04213e-01
INFO - run_lib.py - 2025-01-29 13:56:45,118 - step: 178900, training_loss: 3.40791e-01
INFO - run_lib.py - 2025-01-29 13:56:45,124 - step: 178900, eval_loss: 3.38786e-01
INFO - run_lib.py - 2025-01-29 13:56:45,206 - step: 178950, training_loss: 3.36147e-01
INFO - run_lib.py - 2025-01-29 13:56:45,281 - step: 179000, training_loss: 3.25529e-01
INFO - run_lib.py - 2025-01-29 13:56:45,287 - step: 179000, eval_loss: 3.22092e-01
INFO - run_lib.py - 2025-01-29 13:56:45,363 - step: 179050, training_loss: 2.92114e-01
INFO - run_lib.py - 2025-01-29 13:56:45,437 - step: 179100, training_loss: 3.40977e-01
INFO - run_lib.py - 2025-01-29 13:56:45,444 - step: 179100, eval_loss: 3.38791e-01
INFO - run_lib.py - 2025-01-29 13:56:45,528 - step: 179150, training_loss: 3.39274e-01
INFO - run_lib.py - 2025-01-29 13:56:45,632 - step: 179200, training_loss: 3.72529e-01
INFO - run_lib.py - 2025-01-29 13:56:45,643 - step: 179200, eval_loss: 3.06000e-01
INFO - run_lib.py - 2025-01-29 13:56:45,769 - step: 179250, training_loss: 3.33531e-01
INFO - run_lib.py - 2025-01-29 13:56:45,890 - step: 179300, training_loss: 3.07844e-01
INFO - run_lib.py - 2025-01-29 13:56:45,896 - step: 179300, eval_loss: 2.94269e-01
INFO - run_lib.py - 2025-01-29 13:56:45,987 - step: 179350, training_loss: 3.18216e-01
INFO - run_lib.py - 2025-01-29 13:56:46,064 - step: 179400, training_loss: 2.78819e-01
INFO - run_lib.py - 2025-01-29 13:56:46,070 - step: 179400, eval_loss: 3.05468e-01
INFO - run_lib.py - 2025-01-29 13:56:46,143 - step: 179450, training_loss: 2.99051e-01
INFO - run_lib.py - 2025-01-29 13:56:46,227 - step: 179500, training_loss: 2.86487e-01
INFO - run_lib.py - 2025-01-29 13:56:46,234 - step: 179500, eval_loss: 3.12275e-01
INFO - run_lib.py - 2025-01-29 13:56:46,319 - step: 179550, training_loss: 2.79663e-01
INFO - run_lib.py - 2025-01-29 13:56:46,430 - step: 179600, training_loss: 3.04974e-01
INFO - run_lib.py - 2025-01-29 13:56:46,437 - step: 179600, eval_loss: 3.01396e-01
INFO - run_lib.py - 2025-01-29 13:56:46,516 - step: 179650, training_loss: 3.08162e-01
INFO - run_lib.py - 2025-01-29 13:56:46,607 - step: 179700, training_loss: 3.11057e-01
INFO - run_lib.py - 2025-01-29 13:56:46,614 - step: 179700, eval_loss: 3.01077e-01
INFO - run_lib.py - 2025-01-29 13:56:46,813 - step: 179750, training_loss: 3.04306e-01
INFO - run_lib.py - 2025-01-29 13:56:46,899 - step: 179800, training_loss: 2.73435e-01
INFO - run_lib.py - 2025-01-29 13:56:46,905 - step: 179800, eval_loss: 3.34142e-01
INFO - run_lib.py - 2025-01-29 13:56:47,003 - step: 179850, training_loss: 2.49809e-01
INFO - run_lib.py - 2025-01-29 13:56:47,167 - step: 179900, training_loss: 2.66341e-01
INFO - run_lib.py - 2025-01-29 13:56:47,173 - step: 179900, eval_loss: 3.27820e-01
INFO - run_lib.py - 2025-01-29 13:56:47,256 - step: 179950, training_loss: 3.01001e-01
INFO - run_lib.py - 2025-01-29 13:56:47,345 - step: 180000, training_loss: 3.30212e-01
INFO - checkpoints.py - 2025-01-29 13:56:47,353 - Saving checkpoint at step: 18
INFO - checkpoints.py - 2025-01-29 13:56:47,354 - Using Orbax as backend to save Flax checkpoints. For potential troubleshooting see: https://flax.readthedocs.io/en/latest/guides/training_techniques/use_checkpointing.html#orbax-as-backend-troubleshooting
INFO - checkpointer.py - 2025-01-29 13:56:47,355 - Saving item to /home/komodo/Documents/uni/thesis/score_sde/checkpoints-meta/checkpoint_18.
INFO - utils.py - 2025-01-29 13:56:47,534 - Renaming /home/komodo/Documents/uni/thesis/score_sde/checkpoints-meta/checkpoint_18.orbax-checkpoint-tmp-1738155407356361 to /home/komodo/Documents/uni/thesis/score_sde/checkpoints-meta/checkpoint_18
INFO - utils.py - 2025-01-29 13:56:47,537 - Finished saving checkpoint to `/home/komodo/Documents/uni/thesis/score_sde/checkpoints-meta/checkpoint_18`.
INFO - checkpoints.py - 2025-01-29 13:56:47,543 - Removing checkpoint at /home/komodo/Documents/uni/thesis/score_sde/checkpoints-meta/checkpoint_17
INFO - run_lib.py - 2025-01-29 13:56:47,562 - step: 180000, eval_loss: 2.94129e-01
INFO - run_lib.py - 2025-01-29 13:56:47,642 - step: 180050, training_loss: 3.14506e-01
INFO - run_lib.py - 2025-01-29 13:56:47,731 - step: 180100, training_loss: 2.99394e-01
INFO - run_lib.py - 2025-01-29 13:56:47,740 - step: 180100, eval_loss: 3.14205e-01
INFO - run_lib.py - 2025-01-29 13:56:47,892 - step: 180150, training_loss: 3.32546e-01
INFO - run_lib.py - 2025-01-29 13:56:48,007 - step: 180200, training_loss: 3.17828e-01
INFO - run_lib.py - 2025-01-29 13:56:48,016 - step: 180200, eval_loss: 3.03734e-01
INFO - run_lib.py - 2025-01-29 13:56:48,144 - step: 180250, training_loss: 3.15811e-01
INFO - run_lib.py - 2025-01-29 13:56:48,284 - step: 180300, training_loss: 3.53440e-01
INFO - run_lib.py - 2025-01-29 13:56:48,291 - step: 180300, eval_loss: 3.11065e-01
INFO - run_lib.py - 2025-01-29 13:56:48,447 - step: 180350, training_loss: 3.40119e-01
INFO - run_lib.py - 2025-01-29 13:56:48,565 - step: 180400, training_loss: 3.35091e-01
INFO - run_lib.py - 2025-01-29 13:56:48,571 - step: 180400, eval_loss: 3.26635e-01
INFO - run_lib.py - 2025-01-29 13:56:48,737 - step: 180450, training_loss: 3.44647e-01
INFO - run_lib.py - 2025-01-29 13:56:48,857 - step: 180500, training_loss: 3.01967e-01
INFO - run_lib.py - 2025-01-29 13:56:48,865 - step: 180500, eval_loss: 3.40572e-01
INFO - run_lib.py - 2025-01-29 13:56:48,987 - step: 180550, training_loss: 2.93728e-01
INFO - run_lib.py - 2025-01-29 13:56:49,112 - step: 180600, training_loss: 3.08106e-01
INFO - run_lib.py - 2025-01-29 13:56:49,120 - step: 180600, eval_loss: 2.92382e-01
INFO - run_lib.py - 2025-01-29 13:56:49,249 - step: 180650, training_loss: 2.87238e-01
INFO - run_lib.py - 2025-01-29 13:56:49,383 - step: 180700, training_loss: 3.48355e-01
INFO - run_lib.py - 2025-01-29 13:56:49,390 - step: 180700, eval_loss: 3.30496e-01
INFO - run_lib.py - 2025-01-29 13:56:49,516 - step: 180750, training_loss: 3.44198e-01
INFO - run_lib.py - 2025-01-29 13:56:49,658 - step: 180800, training_loss: 3.37026e-01
INFO - run_lib.py - 2025-01-29 13:56:49,664 - step: 180800, eval_loss: 3.30527e-01
INFO - run_lib.py - 2025-01-29 13:56:49,801 - step: 180850, training_loss: 3.02533e-01
INFO - run_lib.py - 2025-01-29 13:56:49,941 - step: 180900, training_loss: 3.21613e-01
INFO - run_lib.py - 2025-01-29 13:56:49,948 - step: 180900, eval_loss: 3.21144e-01
INFO - run_lib.py - 2025-01-29 13:56:50,083 - step: 180950, training_loss: 2.71585e-01
INFO - run_lib.py - 2025-01-29 13:56:50,221 - step: 181000, training_loss: 2.94859e-01
INFO - run_lib.py - 2025-01-29 13:56:50,229 - step: 181000, eval_loss: 2.87156e-01
INFO - run_lib.py - 2025-01-29 13:56:50,378 - step: 181050, training_loss: 3.25643e-01
INFO - run_lib.py - 2025-01-29 13:56:50,527 - step: 181100, training_loss: 3.23630e-01
INFO - run_lib.py - 2025-01-29 13:56:50,535 - step: 181100, eval_loss: 3.14907e-01
INFO - run_lib.py - 2025-01-29 13:56:50,688 - step: 181150, training_loss: 2.95989e-01
INFO - run_lib.py - 2025-01-29 13:56:50,848 - step: 181200, training_loss: 2.62570e-01
INFO - run_lib.py - 2025-01-29 13:56:50,855 - step: 181200, eval_loss: 2.72401e-01
INFO - run_lib.py - 2025-01-29 13:56:50,980 - step: 181250, training_loss: 2.98810e-01
INFO - run_lib.py - 2025-01-29 13:56:51,113 - step: 181300, training_loss: 3.07170e-01
INFO - run_lib.py - 2025-01-29 13:56:51,123 - step: 181300, eval_loss: 3.42162e-01
INFO - run_lib.py - 2025-01-29 13:56:51,299 - step: 181350, training_loss: 3.09508e-01
INFO - run_lib.py - 2025-01-29 13:56:51,437 - step: 181400, training_loss: 3.28428e-01
INFO - run_lib.py - 2025-01-29 13:56:51,444 - step: 181400, eval_loss: 2.99259e-01
INFO - run_lib.py - 2025-01-29 13:56:51,590 - step: 181450, training_loss: 3.24589e-01
INFO - run_lib.py - 2025-01-29 13:56:51,734 - step: 181500, training_loss: 3.30987e-01
INFO - run_lib.py - 2025-01-29 13:56:51,743 - step: 181500, eval_loss: 3.28076e-01
INFO - run_lib.py - 2025-01-29 13:56:51,897 - step: 181550, training_loss: 3.54855e-01
INFO - run_lib.py - 2025-01-29 13:56:52,033 - step: 181600, training_loss: 3.04639e-01
INFO - run_lib.py - 2025-01-29 13:56:52,042 - step: 181600, eval_loss: 3.33927e-01
INFO - run_lib.py - 2025-01-29 13:56:52,201 - step: 181650, training_loss: 3.48381e-01
INFO - run_lib.py - 2025-01-29 13:56:52,337 - step: 181700, training_loss: 3.62726e-01
INFO - run_lib.py - 2025-01-29 13:56:52,343 - step: 181700, eval_loss: 3.21195e-01
INFO - run_lib.py - 2025-01-29 13:56:52,484 - step: 181750, training_loss: 3.87110e-01
INFO - run_lib.py - 2025-01-29 13:56:52,609 - step: 181800, training_loss: 3.31504e-01
INFO - run_lib.py - 2025-01-29 13:56:52,619 - step: 181800, eval_loss: 3.29130e-01
INFO - run_lib.py - 2025-01-29 13:56:52,786 - step: 181850, training_loss: 3.35509e-01
INFO - run_lib.py - 2025-01-29 13:56:53,025 - step: 181900, training_loss: 3.29066e-01
INFO - run_lib.py - 2025-01-29 13:56:53,033 - step: 181900, eval_loss: 3.12474e-01
INFO - run_lib.py - 2025-01-29 13:56:53,301 - step: 181950, training_loss: 3.58237e-01
INFO - run_lib.py - 2025-01-29 13:56:53,529 - step: 182000, training_loss: 2.95223e-01
INFO - run_lib.py - 2025-01-29 13:56:53,543 - step: 182000, eval_loss: 2.79658e-01
INFO - run_lib.py - 2025-01-29 13:56:53,823 - step: 182050, training_loss: 2.92588e-01
INFO - run_lib.py - 2025-01-29 13:56:54,038 - step: 182100, training_loss: 3.18021e-01
INFO - run_lib.py - 2025-01-29 13:56:54,047 - step: 182100, eval_loss: 3.12166e-01
INFO - run_lib.py - 2025-01-29 13:56:54,266 - step: 182150, training_loss: 3.34153e-01
INFO - run_lib.py - 2025-01-29 13:56:54,523 - step: 182200, training_loss: 3.31602e-01
INFO - run_lib.py - 2025-01-29 13:56:54,532 - step: 182200, eval_loss: 3.34627e-01
INFO - run_lib.py - 2025-01-29 13:56:54,924 - step: 182250, training_loss: 3.41603e-01
INFO - run_lib.py - 2025-01-29 13:56:55,219 - step: 182300, training_loss: 3.04939e-01
INFO - run_lib.py - 2025-01-29 13:56:55,231 - step: 182300, eval_loss: 3.18571e-01
INFO - run_lib.py - 2025-01-29 13:56:55,402 - step: 182350, training_loss: 2.77210e-01
INFO - run_lib.py - 2025-01-29 13:56:55,593 - step: 182400, training_loss: 2.97878e-01
INFO - run_lib.py - 2025-01-29 13:56:55,604 - step: 182400, eval_loss: 3.02828e-01
INFO - run_lib.py - 2025-01-29 13:56:55,788 - step: 182450, training_loss: 3.33805e-01
INFO - run_lib.py - 2025-01-29 13:56:55,926 - step: 182500, training_loss: 2.93314e-01
INFO - run_lib.py - 2025-01-29 13:56:55,935 - step: 182500, eval_loss: 2.89296e-01
INFO - run_lib.py - 2025-01-29 13:56:56,140 - step: 182550, training_loss: 2.60248e-01
INFO - run_lib.py - 2025-01-29 13:56:56,323 - step: 182600, training_loss: 3.24696e-01
INFO - run_lib.py - 2025-01-29 13:56:56,332 - step: 182600, eval_loss: 2.76114e-01
INFO - run_lib.py - 2025-01-29 13:56:56,526 - step: 182650, training_loss: 2.99612e-01
INFO - run_lib.py - 2025-01-29 13:56:56,748 - step: 182700, training_loss: 2.77672e-01
INFO - run_lib.py - 2025-01-29 13:56:56,756 - step: 182700, eval_loss: 2.93650e-01
INFO - run_lib.py - 2025-01-29 13:56:56,900 - step: 182750, training_loss: 1.76613e+00
INFO - run_lib.py - 2025-01-29 13:56:57,030 - step: 182800, training_loss: 2.78468e-01
INFO - run_lib.py - 2025-01-29 13:56:57,041 - step: 182800, eval_loss: 3.24701e-01
INFO - run_lib.py - 2025-01-29 13:56:57,284 - step: 182850, training_loss: 3.39672e-01
INFO - run_lib.py - 2025-01-29 13:56:57,477 - step: 182900, training_loss: 3.46295e-01
INFO - run_lib.py - 2025-01-29 13:56:57,488 - step: 182900, eval_loss: 2.91958e-01
INFO - run_lib.py - 2025-01-29 13:56:57,638 - step: 182950, training_loss: 3.42664e-01
INFO - run_lib.py - 2025-01-29 13:56:57,801 - step: 183000, training_loss: 3.35933e-01
INFO - run_lib.py - 2025-01-29 13:56:57,808 - step: 183000, eval_loss: 3.36835e-01
INFO - run_lib.py - 2025-01-29 13:56:57,970 - step: 183050, training_loss: 3.42189e-01
INFO - run_lib.py - 2025-01-29 13:56:58,103 - step: 183100, training_loss: 3.50585e-01
INFO - run_lib.py - 2025-01-29 13:56:58,118 - step: 183100, eval_loss: 3.24509e-01
INFO - run_lib.py - 2025-01-29 13:56:58,266 - step: 183150, training_loss: 3.43329e-01
INFO - run_lib.py - 2025-01-29 13:56:58,435 - step: 183200, training_loss: 3.57904e-01
INFO - run_lib.py - 2025-01-29 13:56:58,444 - step: 183200, eval_loss: 3.70305e-01
INFO - run_lib.py - 2025-01-29 13:56:58,591 - step: 183250, training_loss: 3.45520e-01
INFO - run_lib.py - 2025-01-29 13:56:58,716 - step: 183300, training_loss: 2.79438e-01
INFO - run_lib.py - 2025-01-29 13:56:58,728 - step: 183300, eval_loss: 3.59179e-01
INFO - run_lib.py - 2025-01-29 13:56:58,863 - step: 183350, training_loss: 3.03758e-01
INFO - run_lib.py - 2025-01-29 13:56:58,999 - step: 183400, training_loss: 3.43559e-01
INFO - run_lib.py - 2025-01-29 13:56:59,008 - step: 183400, eval_loss: 3.22104e-01
INFO - run_lib.py - 2025-01-29 13:56:59,141 - step: 183450, training_loss: 2.88733e-01
INFO - run_lib.py - 2025-01-29 13:56:59,269 - step: 183500, training_loss: 3.34309e-01
INFO - run_lib.py - 2025-01-29 13:56:59,279 - step: 183500, eval_loss: 3.11990e-01
INFO - run_lib.py - 2025-01-29 13:56:59,416 - step: 183550, training_loss: 3.12578e-01
INFO - run_lib.py - 2025-01-29 13:56:59,546 - step: 183600, training_loss: 3.10086e-01
INFO - run_lib.py - 2025-01-29 13:56:59,561 - step: 183600, eval_loss: 2.83623e-01
INFO - run_lib.py - 2025-01-29 13:56:59,718 - step: 183650, training_loss: 3.21598e-01
INFO - run_lib.py - 2025-01-29 13:56:59,894 - step: 183700, training_loss: 3.33671e-01
INFO - run_lib.py - 2025-01-29 13:56:59,912 - step: 183700, eval_loss: 2.99883e-01
INFO - run_lib.py - 2025-01-29 13:57:00,087 - step: 183750, training_loss: 3.25001e-01
INFO - run_lib.py - 2025-01-29 13:57:00,218 - step: 183800, training_loss: 3.16661e-01
INFO - run_lib.py - 2025-01-29 13:57:00,228 - step: 183800, eval_loss: 3.44602e-01
INFO - run_lib.py - 2025-01-29 13:57:00,375 - step: 183850, training_loss: 2.81089e-01
INFO - run_lib.py - 2025-01-29 13:57:00,516 - step: 183900, training_loss: 3.23314e-01
INFO - run_lib.py - 2025-01-29 13:57:00,523 - step: 183900, eval_loss: 3.06540e-01
INFO - run_lib.py - 2025-01-29 13:57:00,672 - step: 183950, training_loss: 2.59630e-01
INFO - run_lib.py - 2025-01-29 13:57:00,829 - step: 184000, training_loss: 2.76096e-01
INFO - run_lib.py - 2025-01-29 13:57:00,839 - step: 184000, eval_loss: 3.15867e-01
INFO - run_lib.py - 2025-01-29 13:57:00,982 - step: 184050, training_loss: 2.23364e-01
INFO - run_lib.py - 2025-01-29 13:57:01,116 - step: 184100, training_loss: 3.09549e-01
INFO - run_lib.py - 2025-01-29 13:57:01,124 - step: 184100, eval_loss: 3.10283e-01
INFO - run_lib.py - 2025-01-29 13:57:01,265 - step: 184150, training_loss: 3.59401e-01
INFO - run_lib.py - 2025-01-29 13:57:01,395 - step: 184200, training_loss: 3.14310e-01
INFO - run_lib.py - 2025-01-29 13:57:01,402 - step: 184200, eval_loss: 3.06732e-01
INFO - run_lib.py - 2025-01-29 13:57:01,537 - step: 184250, training_loss: 3.23133e-01
INFO - run_lib.py - 2025-01-29 13:57:01,681 - step: 184300, training_loss: 3.24226e-01
INFO - run_lib.py - 2025-01-29 13:57:01,691 - step: 184300, eval_loss: 3.22629e-01
INFO - run_lib.py - 2025-01-29 13:57:01,839 - step: 184350, training_loss: 3.01937e-01
INFO - run_lib.py - 2025-01-29 13:57:01,971 - step: 184400, training_loss: 3.12811e-01
INFO - run_lib.py - 2025-01-29 13:57:01,989 - step: 184400, eval_loss: 3.34857e-01
INFO - run_lib.py - 2025-01-29 13:57:02,128 - step: 184450, training_loss: 3.25434e-01
INFO - run_lib.py - 2025-01-29 13:57:02,290 - step: 184500, training_loss: 3.09844e-01
INFO - run_lib.py - 2025-01-29 13:57:02,299 - step: 184500, eval_loss: 3.40536e-01
INFO - run_lib.py - 2025-01-29 13:57:02,433 - step: 184550, training_loss: 3.67772e-01
INFO - run_lib.py - 2025-01-29 13:57:02,569 - step: 184600, training_loss: 3.16854e-01
INFO - run_lib.py - 2025-01-29 13:57:02,579 - step: 184600, eval_loss: 3.50203e-01
INFO - run_lib.py - 2025-01-29 13:57:02,739 - step: 184650, training_loss: 3.33369e-01
INFO - run_lib.py - 2025-01-29 13:57:02,870 - step: 184700, training_loss: 3.74564e-01
INFO - run_lib.py - 2025-01-29 13:57:02,877 - step: 184700, eval_loss: 3.34584e-01
INFO - run_lib.py - 2025-01-29 13:57:03,039 - step: 184750, training_loss: 3.68709e-01
INFO - run_lib.py - 2025-01-29 13:57:03,172 - step: 184800, training_loss: 3.32593e-01
INFO - run_lib.py - 2025-01-29 13:57:03,182 - step: 184800, eval_loss: 3.04334e-01
INFO - run_lib.py - 2025-01-29 13:57:03,322 - step: 184850, training_loss: 2.81758e-01
INFO - run_lib.py - 2025-01-29 13:57:03,462 - step: 184900, training_loss: 2.89124e-01
INFO - run_lib.py - 2025-01-29 13:57:03,469 - step: 184900, eval_loss: 2.89199e-01
INFO - run_lib.py - 2025-01-29 13:57:03,609 - step: 184950, training_loss: 3.12661e-01
INFO - run_lib.py - 2025-01-29 13:57:03,748 - step: 185000, training_loss: 3.38895e-01
INFO - run_lib.py - 2025-01-29 13:57:03,755 - step: 185000, eval_loss: 3.44169e-01
INFO - run_lib.py - 2025-01-29 13:57:03,930 - step: 185050, training_loss: 2.90022e-01
INFO - run_lib.py - 2025-01-29 13:57:04,061 - step: 185100, training_loss: 2.96987e-01
INFO - run_lib.py - 2025-01-29 13:57:04,070 - step: 185100, eval_loss: 3.09679e-01
INFO - run_lib.py - 2025-01-29 13:57:04,210 - step: 185150, training_loss: 3.30901e-01
INFO - run_lib.py - 2025-01-29 13:57:04,343 - step: 185200, training_loss: 3.33108e-01
INFO - run_lib.py - 2025-01-29 13:57:04,351 - step: 185200, eval_loss: 3.12065e-01
INFO - run_lib.py - 2025-01-29 13:57:04,747 - step: 185250, training_loss: 2.75758e-01
INFO - run_lib.py - 2025-01-29 13:57:04,937 - step: 185300, training_loss: 3.28068e-01
INFO - run_lib.py - 2025-01-29 13:57:04,947 - step: 185300, eval_loss: 2.85605e-01
INFO - run_lib.py - 2025-01-29 13:57:05,098 - step: 185350, training_loss: 3.01590e-01
INFO - run_lib.py - 2025-01-29 13:57:05,285 - step: 185400, training_loss: 2.78723e-01
INFO - run_lib.py - 2025-01-29 13:57:05,309 - step: 185400, eval_loss: 2.89855e-01
INFO - run_lib.py - 2025-01-29 13:57:05,465 - step: 185450, training_loss: 2.77489e-01
INFO - run_lib.py - 2025-01-29 13:57:05,614 - step: 185500, training_loss: 2.82610e-01
INFO - run_lib.py - 2025-01-29 13:57:05,621 - step: 185500, eval_loss: 2.71264e-01
INFO - run_lib.py - 2025-01-29 13:57:05,799 - step: 185550, training_loss: 3.37241e-01
INFO - run_lib.py - 2025-01-29 13:57:05,959 - step: 185600, training_loss: 3.09586e-01
INFO - run_lib.py - 2025-01-29 13:57:05,972 - step: 185600, eval_loss: 2.98333e-01
INFO - run_lib.py - 2025-01-29 13:57:06,205 - step: 185650, training_loss: 4.59044e-01
INFO - run_lib.py - 2025-01-29 13:57:06,385 - step: 185700, training_loss: 3.36907e-01
INFO - run_lib.py - 2025-01-29 13:57:06,409 - step: 185700, eval_loss: 3.30092e-01
INFO - run_lib.py - 2025-01-29 13:57:06,543 - step: 185750, training_loss: 2.95162e-01
INFO - run_lib.py - 2025-01-29 13:57:06,693 - step: 185800, training_loss: 2.97353e-01
INFO - run_lib.py - 2025-01-29 13:57:06,705 - step: 185800, eval_loss: 3.01730e-01
INFO - run_lib.py - 2025-01-29 13:57:06,872 - step: 185850, training_loss: 3.11730e-01
INFO - run_lib.py - 2025-01-29 13:57:07,074 - step: 185900, training_loss: 3.11148e-01
